t,mean,lower,upper,variable,iter,simulation,method,fitAttempts,TrueValue
61,0.081408766,0.055441028,0.108065708,rt,7,Abbott,Eales,1,0.0781506
62,0.076454699,0.048416223,0.106478684,rt,7,Abbott,Eales,1,0.0742115
63,0.07002441,0.040317241,0.101238667,rt,7,Abbott,Eales,1,0.0674994
64,0.062158697,0.033585147,0.091076131,rt,7,Abbott,Eales,1,0.058619
65,0.052864873,0.027968309,0.078372261,rt,7,Abbott,Eales,1,0.0483148
66,0.042282205,0.018808336,0.066684386,rt,7,Abbott,Eales,1,0.0373756
67,0.032079477,0.00745858,0.057250125,rt,7,Abbott,Eales,1,0.0265391
68,0.023377198,-0.004272105,0.050784838,rt,7,Abbott,Eales,1,0.0164225
69,0.016191768,-0.011559657,0.043484787,rt,7,Abbott,Eales,1,0.00748668
70,0.010520483,-0.013444238,0.036723228,rt,7,Abbott,Eales,1,2.98E-05
71,0.006239565,-0.016083507,0.03120718,rt,7,Abbott,Eales,1,-0.00580291
72,0.002094784,-0.024025453,0.028834177,rt,7,Abbott,Eales,1,-0.0100095
73,-0.0026529,-0.030939633,0.027531572,rt,7,Abbott,Eales,1,-0.0127283
74,-0.008012664,-0.034236146,0.019879207,rt,7,Abbott,Eales,1,-0.0142412
75,-0.013984847,-0.036610411,0.010710149,rt,7,Abbott,Eales,1,-0.0149657
76,-0.020430889,-0.043070558,0.001851111,rt,7,Abbott,Eales,1,-0.01542
77,-0.026125092,-0.052415054,-0.001208319,rt,7,Abbott,Eales,1,-0.0161487
78,-0.030433182,-0.059500231,-0.002935937,rt,7,Abbott,Eales,1,-0.0176187
79,-0.033345653,-0.061614196,-0.007725408,rt,7,Abbott,Eales,1,-0.0201207
80,-0.034857992,-0.060472407,-0.011497053,rt,7,Abbott,Eales,1,-0.0237125
81,-0.035030233,-0.057981586,-0.011448767,rt,7,Abbott,Eales,1,-0.0282274
82,-0.034327166,-0.061780829,-0.006320738,rt,7,Abbott,Eales,1,-0.0333386
83,-0.032955617,-0.063218254,-0.002177552,rt,7,Abbott,Eales,1,-0.0386471
84,-0.030913881,-0.058829131,-0.000831299,rt,7,Abbott,Eales,1,-0.0437607
85,-0.028200051,-0.05284464,-0.003221803,rt,7,Abbott,Eales,1,-0.0483438
86,-0.025172975,-0.049943979,0.001132949,rt,7,Abbott,Eales,1,-0.0521361
87,-0.024099195,-0.052962751,0.005747315,rt,7,Abbott,Eales,1,-0.054951
88,-0.025862042,-0.056521884,0.006112704,rt,7,Abbott,Eales,1,-0.056666
89,-0.030465727,-0.06029436,0.000963776,rt,7,Abbott,Eales,1,-0.057214
90,-0.037914189,-0.065054162,-0.011174014,rt,7,Abbott,Eales,1,-0.05658
91,-0.047506223,-0.075151966,-0.021998263,rt,7,Abbott,Eales,1,-0.0547998
92,-0.055413568,-0.087155862,-0.025370687,rt,7,Abbott,Eales,1,-0.0519571
93,-0.060339775,-0.095624588,-0.028956367,rt,7,Abbott,Eales,1,-0.0481757
94,-0.062274601,-0.097642184,-0.031586664,rt,7,Abbott,Eales,1,-0.0436065
95,-0.061209975,-0.095188986,-0.029585258,rt,7,Abbott,Eales,1,-0.0384124
96,-0.057587846,-0.096236001,-0.021165816,rt,7,Abbott,Eales,1,-0.0327583
97,-0.053485443,-0.09955231,-0.00826394,rt,7,Abbott,Eales,1,-0.0268114
98,-0.049507178,-0.105943627,0.006805557,rt,7,Abbott,Eales,1,-0.0207503
99,-0.045654081,-0.114301604,0.024700129,rt,7,Abbott,Eales,1,-0.0147815
100,-0.041927662,-0.119473908,0.042871469,rt,7,Abbott,Eales,1,-0.0091493
1,138.2766667,102,176,nPos,7,Abbott,Eales,1,130
2,141.6622222,107.475,180.525,nPos,7,Abbott,Eales,1,147
3,143.4844444,109,179.525,nPos,7,Abbott,Eales,1,154
4,147.3111111,115,183.525,nPos,7,Abbott,Eales,1,174
5,152.5988889,119,193.525,nPos,7,Abbott,Eales,1,149
6,157.2955556,123,194,nPos,7,Abbott,Eales,1,143
7,165.7533333,128,207,nPos,7,Abbott,Eales,1,143
8,176.46,137,216.525,nPos,7,Abbott,Eales,1,168
9,187.5755556,148.425,226.525,nPos,7,Abbott,Eales,1,180
10,200.32,161.475,243.525,nPos,7,Abbott,Eales,1,209
11,214.3155556,171.475,260,nPos,7,Abbott,Eales,1,226
12,228.7077778,188,273,nPos,7,Abbott,Eales,1,223
13,242.3744444,201.475,287,nPos,7,Abbott,Eales,1,247
14,255.8977778,208,300,nPos,7,Abbott,Eales,1,255
15,269.6888889,223.475,318.525,nPos,7,Abbott,Eales,1,282
16,277.8466667,233,326.05,nPos,7,Abbott,Eales,1,271
17,283.7488889,236.475,332.05,nPos,7,Abbott,Eales,1,285
18,284.3522222,236.475,334.525,nPos,7,Abbott,Eales,1,261
19,280.13,231,333,nPos,7,Abbott,Eales,1,294
20,275.2722222,230,323.05,nPos,7,Abbott,Eales,1,303
21,264.1433333,217.475,313.525,nPos,7,Abbott,Eales,1,277
22,251.4622222,207,300,nPos,7,Abbott,Eales,1,235
23,238.9933333,199,283.525,nPos,7,Abbott,Eales,1,237
24,224.46,183,271,nPos,7,Abbott,Eales,1,221
25,212.3855556,171,257,nPos,7,Abbott,Eales,1,203
26,200.0166667,161.475,245.525,nPos,7,Abbott,Eales,1,177
27,189.5888889,151,229,nPos,7,Abbott,Eales,1,214
28,182.83,144.475,226,nPos,7,Abbott,Eales,1,182
29,175.9722222,141,219,nPos,7,Abbott,Eales,1,169
30,169.0744444,133.475,207,nPos,7,Abbott,Eales,1,156
31,163.0188889,125,202,nPos,7,Abbott,Eales,1,163
32,156.8077778,125.475,195.05,nPos,7,Abbott,Eales,1,162
33,152.9188889,121,190.525,nPos,7,Abbott,Eales,1,164
34,146.34,113,181,nPos,7,Abbott,Eales,1,133
35,140.2233333,107.475,174.525,nPos,7,Abbott,Eales,1,158
36,132.73,100.475,169,nPos,7,Abbott,Eales,1,117
37,125.6233333,95.475,163,nPos,7,Abbott,Eales,1,132
38,118.2322222,87,154.525,nPos,7,Abbott,Eales,1,124
39,109.5077778,79,142,nPos,7,Abbott,Eales,1,130
40,101.4233333,73.475,133.525,nPos,7,Abbott,Eales,1,100
41,92.65111111,67,119,nPos,7,Abbott,Eales,1,80
42,84.88,61,112,nPos,7,Abbott,Eales,1,75
43,77.18777778,53,103,nPos,7,Abbott,Eales,1,79
44,70.82666667,48.475,95.525,nPos,7,Abbott,Eales,1,59
45,64.39222222,42,92,nPos,7,Abbott,Eales,1,81
46,59.70222222,40,84,nPos,7,Abbott,Eales,1,71
47,54.38444444,35,76,nPos,7,Abbott,Eales,1,60
48,49.73888889,32,70.525,nPos,7,Abbott,Eales,1,40
49,46.39111111,29,66,nPos,7,Abbott,Eales,1,47
50,44.91888889,28,67,nPos,7,Abbott,Eales,1,43
51,42.40333333,25.475,62,nPos,7,Abbott,Eales,1,39
52,41.05555556,24,61,nPos,7,Abbott,Eales,1,36
53,41.15222222,25,61,nPos,7,Abbott,Eales,1,43
54,41.9,25,61,nPos,7,Abbott,Eales,1,36
55,43.13555556,26,63,nPos,7,Abbott,Eales,1,42
56,44.77,27.475,67,nPos,7,Abbott,Eales,1,35
57,47.90555556,29,69,nPos,7,Abbott,Eales,1,57
58,51.34888889,32,75,nPos,7,Abbott,Eales,1,36
59,55.69555556,36,77,nPos,7,Abbott,Eales,1,58
60,60.83222222,40,84,nPos,7,Abbott,Eales,1,65
61,65.61333333,45,90,nPos,7,Abbott,Eales,1,73
62,71.26777778,48,96.525,nPos,7,Abbott,Eales,1,76
63,76.75333333,53,103,nPos,7,Abbott,Eales,1,66
64,80.92111111,56,107,nPos,7,Abbott,Eales,1,90
65,85.58666667,63.475,115,nPos,7,Abbott,Eales,1,109
66,89.75444444,64,117.05,nPos,7,Abbott,Eales,1,78
67,92.60111111,66,122,nPos,7,Abbott,Eales,1,99
68,93.91555556,68,121.525,nPos,7,Abbott,Eales,1,86
69,95.49111111,68.475,124,nPos,7,Abbott,Eales,1,86
70,97.54333333,70,126.525,nPos,7,Abbott,Eales,1,96
71,97.46111111,70,127,nPos,7,Abbott,Eales,1,98
72,98.30444444,72,128,nPos,7,Abbott,Eales,1,109
73,97.96444444,71,126,nPos,7,Abbott,Eales,1,82
74,96.32555556,69,125,nPos,7,Abbott,Eales,1,105
75,95.44555556,70,123,nPos,7,Abbott,Eales,1,96
76,92.85,66.475,124,nPos,7,Abbott,Eales,1,91
77,91.85222222,64,122,nPos,7,Abbott,Eales,1,79
78,88.50555556,64.475,119,nPos,7,Abbott,Eales,1,110
79,85.39777778,60.475,113,nPos,7,Abbott,Eales,1,95
80,83.02111111,59,111.525,nPos,7,Abbott,Eales,1,74
81,79.63555556,56,108.525,nPos,7,Abbott,Eales,1,93
82,76.68555556,54.475,101,nPos,7,Abbott,Eales,1,68
83,75.18222222,52,102.525,nPos,7,Abbott,Eales,1,63
84,71.87222222,48,99,nPos,7,Abbott,Eales,1,42
85,70.54222222,47,95.525,nPos,7,Abbott,Eales,1,74
86,68.78,47,92,nPos,7,Abbott,Eales,1,92
87,66.82666667,45,91,nPos,7,Abbott,Eales,1,65
88,64.86444444,43,92.525,nPos,7,Abbott,Eales,1,63
89,63.20666667,41,87,nPos,7,Abbott,Eales,1,69
90,61.1,40,84.525,nPos,7,Abbott,Eales,1,58
91,58.25,38.475,82,nPos,7,Abbott,Eales,1,62
92,55.20555556,34.475,78,nPos,7,Abbott,Eales,1,74
93,51.70222222,33,72,nPos,7,Abbott,Eales,1,43
94,48.40666667,30,70,nPos,7,Abbott,Eales,1,60
95,46.03111111,27,69,nPos,7,Abbott,Eales,1,29
96,43.51555556,26,63,nPos,7,Abbott,Eales,1,39
97,40.15333333,23,60,nPos,7,Abbott,Eales,1,39
98,38.89111111,23,58,nPos,7,Abbott,Eales,1,19
99,37.37666667,20,60,nPos,7,Abbott,Eales,1,59
100,35.40444444,19.475,55.525,nPos,7,Abbott,Eales,1,39
1,0.024171582,0.020526817,0.02819928,Pt,8,Abbott,Eales,1,0.0210707
2,0.024337426,0.021376298,0.027501143,Pt,8,Abbott,Eales,1,0.0224469
3,0.024587718,0.022182064,0.027336666,Pt,8,Abbott,Eales,1,0.0238369
4,0.02492083,0.022654388,0.027541838,Pt,8,Abbott,Eales,1,0.0251861
5,0.025337623,0.023016202,0.027772265,Pt,8,Abbott,Eales,1,0.0264308
6,0.025840525,0.023589919,0.028050102,Pt,8,Abbott,Eales,1,0.0275032
7,0.026416592,0.024185296,0.02867186,Pt,8,Abbott,Eales,1,0.0283395
8,0.026991563,0.024888724,0.029161297,Pt,8,Abbott,Eales,1,0.0288873
9,0.027470777,0.025215395,0.029830817,Pt,8,Abbott,Eales,1,0.0291132
10,0.027751212,0.025457911,0.030321153,Pt,8,Abbott,Eales,1,0.0290052
11,0.027726581,0.0254218,0.030324338,Pt,8,Abbott,Eales,1,0.0285737
12,0.027331564,0.025116303,0.029929439,Pt,8,Abbott,Eales,1,0.0278471
13,0.026614458,0.02451865,0.029099405,Pt,8,Abbott,Eales,1,0.0268675
14,0.025649241,0.023515576,0.027969351,Pt,8,Abbott,Eales,1,0.0256843
15,0.024508896,0.022439679,0.02671863,Pt,8,Abbott,Eales,1,0.0243492
16,0.023260657,0.021307459,0.025390243,Pt,8,Abbott,Eales,1,0.0229119
17,0.021957724,0.020096161,0.023952773,Pt,8,Abbott,Eales,1,0.0214174
18,0.020630665,0.018888389,0.022536479,Pt,8,Abbott,Eales,1,0.0199045
19,0.01930357,0.017580192,0.021219679,Pt,8,Abbott,Eales,1,0.0184055
20,0.017996075,0.016289225,0.019901491,Pt,8,Abbott,Eales,1,0.0169456
21,0.016723704,0.015058844,0.018545489,Pt,8,Abbott,Eales,1,0.0155443
22,0.0154963,0.013964759,0.017187986,Pt,8,Abbott,Eales,1,0.0142156
23,0.014316298,0.012887418,0.015907127,Pt,8,Abbott,Eales,1,0.0129693
24,0.013184597,0.011765247,0.014784924,Pt,8,Abbott,Eales,1,0.0118117
25,0.012101217,0.010770078,0.01369021,Pt,8,Abbott,Eales,1,0.010746
26,0.011065969,0.009787348,0.012561312,Pt,8,Abbott,Eales,1,0.00977358
27,0.010087204,0.008913514,0.011458823,Pt,8,Abbott,Eales,1,0.00889417
28,0.009184968,0.008092945,0.010443637,Pt,8,Abbott,Eales,1,0.00810617
29,0.008372908,0.007361895,0.009514843,Pt,8,Abbott,Eales,1,0.00740701
30,0.007657652,0.006659616,0.008775327,Pt,8,Abbott,Eales,1,0.00679329
31,0.00704093,0.00610487,0.008120547,Pt,8,Abbott,Eales,1,0.00626084
32,0.006517193,0.005629894,0.007489257,Pt,8,Abbott,Eales,1,0.0058047
33,0.006073619,0.005212541,0.006996818,Pt,8,Abbott,Eales,1,0.00541897
34,0.005698816,0.004860333,0.006551007,Pt,8,Abbott,Eales,1,0.00509675
35,0.0053831,0.004547297,0.006186357,Pt,8,Abbott,Eales,1,0.00483003
36,0.005118281,0.004305789,0.005923491,Pt,8,Abbott,Eales,1,0.00460981
37,0.004895764,0.004080773,0.005672235,Pt,8,Abbott,Eales,1,0.00442648
38,0.004705693,0.00391685,0.005461529,Pt,8,Abbott,Eales,1,0.00427038
39,0.004539258,0.003752064,0.005334053,Pt,8,Abbott,Eales,1,0.00413258
40,0.004388446,0.003612729,0.005182222,Pt,8,Abbott,Eales,1,0.00400562
41,0.004246115,0.003509054,0.005074341,Pt,8,Abbott,Eales,1,0.00388409
42,0.004109954,0.003405805,0.004936479,Pt,8,Abbott,Eales,1,0.00376489
43,0.003982851,0.003269452,0.004770423,Pt,8,Abbott,Eales,1,0.00364719
44,0.00386738,0.003151638,0.004639706,Pt,8,Abbott,Eales,1,0.00353212
45,0.003765367,0.003060671,0.004538919,Pt,8,Abbott,Eales,1,0.00342231
46,0.003678107,0.003004837,0.00445992,Pt,8,Abbott,Eales,1,0.00332144
47,0.003605258,0.002942102,0.004387527,Pt,8,Abbott,Eales,1,0.00323376
48,0.003544914,0.002917084,0.004294085,Pt,8,Abbott,Eales,1,0.00316363
49,0.003495151,0.002861012,0.004213137,Pt,8,Abbott,Eales,1,0.00311505
50,0.003453949,0.002821939,0.004162734,Pt,8,Abbott,Eales,1,0.00309107
51,0.003419284,0.002787704,0.004101281,Pt,8,Abbott,Eales,1,0.00309315
52,0.003389607,0.002778018,0.004079417,Pt,8,Abbott,Eales,1,0.00312049
53,0.003363737,0.002750955,0.004036339,Pt,8,Abbott,Eales,1,0.00316954
54,0.003340293,0.002728112,0.004063796,Pt,8,Abbott,Eales,1,0.0032339
55,0.003317569,0.002695208,0.00405133,Pt,8,Abbott,Eales,1,0.00330482
56,0.003293652,0.002674828,0.003997308,Pt,8,Abbott,Eales,1,0.00337227
57,0.003266218,0.002634084,0.003998362,Pt,8,Abbott,Eales,1,0.00342642
58,0.003232629,0.002609439,0.003948145,Pt,8,Abbott,Eales,1,0.00345912
59,0.00319017,0.002555593,0.003925709,Pt,8,Abbott,Eales,1,0.00346484
60,0.00313603,0.002501865,0.003877415,Pt,8,Abbott,Eales,1,0.00344116
61,0.00306763,0.002438592,0.00379192,Pt,8,Abbott,Eales,1,0.00338847
62,0.002984296,0.002376403,0.003688015,Pt,8,Abbott,Eales,1,0.0033094
63,0.002886819,0.002291219,0.003587951,Pt,8,Abbott,Eales,1,0.00320801
64,0.002776102,0.002217017,0.003444424,Pt,8,Abbott,Eales,1,0.00308905
65,0.002653102,0.00211901,0.003284047,Pt,8,Abbott,Eales,1,0.00295742
66,0.002519263,0.002011063,0.003112425,Pt,8,Abbott,Eales,1,0.00281773
67,0.002379403,0.001904656,0.00294086,Pt,8,Abbott,Eales,1,0.00267413
68,0.002239689,0.001786905,0.002766016,Pt,8,Abbott,Eales,1,0.00253019
69,0.002105007,0.001659572,0.002587905,Pt,8,Abbott,Eales,1,0.00238893
70,0.001978965,0.001562766,0.00244391,Pt,8,Abbott,Eales,1,0.00225288
71,0.001864198,0.001460289,0.002289822,Pt,8,Abbott,Eales,1,0.00212421
72,0.001762805,0.001361977,0.002177522,Pt,8,Abbott,Eales,1,0.0020048
73,0.001676365,0.001288173,0.002080006,Pt,8,Abbott,Eales,1,0.00189638
74,0.00160593,0.00121126,0.002025675,Pt,8,Abbott,Eales,1,0.00180061
75,0.001552263,0.0011589,0.001984935,Pt,8,Abbott,Eales,1,0.00171916
76,0.00151593,0.001122446,0.001957175,Pt,8,Abbott,Eales,1,0.00165372
77,0.001495836,0.001104605,0.001943097,Pt,8,Abbott,Eales,1,0.0016061
78,0.001490396,0.001105611,0.001931735,Pt,8,Abbott,Eales,1,0.00157813
79,0.001498402,0.00110395,0.001920898,Pt,8,Abbott,Eales,1,0.00157159
80,0.001518882,0.001119501,0.001943687,Pt,8,Abbott,Eales,1,0.00158806
81,0.001551041,0.001157841,0.001985636,Pt,8,Abbott,Eales,1,0.00162861
82,0.001594072,0.001194845,0.002043322,Pt,8,Abbott,Eales,1,0.00169356
83,0.001647098,0.001236524,0.002131079,Pt,8,Abbott,Eales,1,0.00178214
84,0.001709035,0.001265226,0.002210723,Pt,8,Abbott,Eales,1,0.00189241
85,0.001778445,0.001325127,0.002291199,Pt,8,Abbott,Eales,1,0.00202128
86,0.001853715,0.001403636,0.002356265,Pt,8,Abbott,Eales,1,0.00216484
87,0.001934163,0.001468367,0.002437875,Pt,8,Abbott,Eales,1,0.00231886
88,0.002019443,0.001549151,0.002552776,Pt,8,Abbott,Eales,1,0.00247934
89,0.002108958,0.001629911,0.002632019,Pt,8,Abbott,Eales,1,0.00264309
90,0.002201773,0.001699554,0.002738553,Pt,8,Abbott,Eales,1,0.00280801
91,0.002297008,0.001793971,0.002841918,Pt,8,Abbott,Eales,1,0.00297325
92,0.002395466,0.00188776,0.002963266,Pt,8,Abbott,Eales,1,0.00313914
93,0.002498699,0.001993878,0.003098317,Pt,8,Abbott,Eales,1,0.00330685
94,0.002608358,0.002070236,0.003250298,Pt,8,Abbott,Eales,1,0.00347804
95,0.00272623,0.002150801,0.003415322,Pt,8,Abbott,Eales,1,0.00365432
96,0.002854284,0.002233857,0.003626411,Pt,8,Abbott,Eales,1,0.00383678
97,0.002993963,0.002327565,0.003809073,Pt,8,Abbott,Eales,1,0.00402544
98,0.00314667,0.002352878,0.004116329,Pt,8,Abbott,Eales,1,0.00421888
99,0.003313911,0.002358822,0.004480071,Pt,8,Abbott,Eales,1,0.00441396
100,0.00349743,0.002389172,0.004984613,Pt,8,Abbott,Eales,1,0.0046058
1,NA,NA,NA,rt,8,Abbott,Eales,1,0.0646977
2,0.008102682,-0.049240391,0.060106065,rt,8,Abbott,Eales,1,0.0632689
3,0.010846701,-0.033016768,0.054343,rt,8,Abbott,Eales,1,0.0600813
4,0.013696151,-0.022726756,0.04873977,rt,8,Abbott,Eales,1,0.0550598
5,0.01664901,-0.012435423,0.046478436,rt,8,Abbott,Eales,1,0.048237
6,0.019703546,-0.002920205,0.044557694,rt,8,Abbott,Eales,1,0.0397729
7,0.022160583,0.00049078,0.047776427,rt,8,Abbott,Eales,1,0.0299511
8,0.021623241,-0.002212473,0.051339303,rt,8,Abbott,Eales,1,0.0191484
9,0.017584351,-0.007586841,0.051334869,rt,8,Abbott,Eales,1,0.00778777
10,0.010052154,-0.013479907,0.039849436,rt,8,Abbott,Eales,1,-0.00371431
11,-0.0009716,-0.020229869,0.020380974,rt,8,Abbott,Eales,1,-0.0149918
12,-0.014323525,-0.033599087,0.005596709,rt,8,Abbott,Eales,1,-0.025757
13,-0.026525876,-0.050423875,-0.003370736,rt,8,Abbott,Eales,1,-0.0358119
14,-0.036937346,-0.064521678,-0.012206007,rt,8,Abbott,Eales,1,-0.0450362
15,-0.045554636,-0.072770239,-0.02182659,rt,8,Abbott,Eales,1,-0.0533809
16,-0.052371383,-0.07548439,-0.032065541,rt,8,Abbott,Eales,1,-0.0608435
17,-0.057709959,-0.080113762,-0.037396299,rt,8,Abbott,Eales,1,-0.0674529
18,-0.062413228,-0.086194597,-0.039612548,rt,8,Abbott,Eales,1,-0.0732547
19,-0.066611192,-0.092105442,-0.042251063,rt,8,Abbott,Eales,1,-0.0783007
20,-0.070299114,-0.09472051,-0.045501177,rt,8,Abbott,Eales,1,-0.0826406
21,-0.073473994,-0.095142615,-0.050450638,rt,8,Abbott,Eales,1,-0.0863153
22,-0.076338607,-0.098345236,-0.048600737,rt,8,Abbott,Eales,1,-0.0893506
23,-0.079349745,-0.104403681,-0.050622876,rt,8,Abbott,Eales,1,-0.0917522
24,-0.082568428,-0.109185625,-0.053646704,rt,8,Abbott,Eales,1,-0.093502
25,-0.085993836,-0.112355866,-0.060405291,rt,8,Abbott,Eales,1,-0.0945565
26,-0.089619842,-0.114552118,-0.066604163,rt,8,Abbott,Eales,1,-0.0948476
27,-0.092706205,-0.119824335,-0.068264419,rt,8,Abbott,Eales,1,-0.0942862
28,-0.093809808,-0.126452412,-0.066193681,rt,8,Abbott,Eales,1,-0.0927705
29,-0.09275734,-0.126178333,-0.06484085,rt,8,Abbott,Eales,1,-0.090199
30,-0.089542364,-0.121853591,-0.063365329,rt,8,Abbott,Eales,1,-0.0864916
31,-0.084170793,-0.114171848,-0.059991894,rt,8,Abbott,Eales,1,-0.0816204
32,-0.07741896,-0.106247897,-0.050405939,rt,8,Abbott,Eales,1,-0.075647
33,-0.070606805,-0.099969529,-0.040290488,rt,8,Abbott,Eales,1,-0.0687612
34,-0.063864049,-0.092990043,-0.031494655,rt,8,Abbott,Eales,1,-0.0613031
35,-0.057192281,-0.086627037,-0.02486092,rt,8,Abbott,Eales,1,-0.0537516
36,-0.050601764,-0.079896645,-0.019494282,rt,8,Abbott,Eales,1,-0.0466655
37,-0.044560568,-0.075616087,-0.010197173,rt,8,Abbott,Eales,1,-0.0405817
38,-0.039761767,-0.074851702,-0.00218757,rt,8,Abbott,Eales,1,-0.0359012
39,-0.03626238,-0.070642867,-0.000396772,rt,8,Abbott,Eales,1,-0.032801
40,-0.034063132,-0.066612289,0.000229088,rt,8,Abbott,Eales,1,-0.0312041
41,-0.03314302,-0.065873492,-0.003305044,rt,8,Abbott,Eales,1,-0.0308107
42,-0.032654436,-0.068032128,0.000134515,rt,8,Abbott,Eales,1,-0.03117
43,-0.031495005,-0.0701896,0.004043203,rt,8,Abbott,Eales,1,-0.0317608
44,-0.02959031,-0.068218417,0.007576423,rt,8,Abbott,Eales,1,-0.0320589
45,-0.026939637,-0.061978117,0.007714588,rt,8,Abbott,Eales,1,-0.0315816
46,-0.023560726,-0.054396379,0.007338132,rt,8,Abbott,Eales,1,-0.0299169
47,-0.0199868,-0.052385812,0.011677116,rt,8,Abbott,Eales,1,-0.0267536
48,-0.016825489,-0.052451505,0.017391139,rt,8,Abbott,Eales,1,-0.0219254
49,-0.014109824,-0.049021675,0.022418972,rt,8,Abbott,Eales,1,-0.0154758
50,-0.011839694,-0.042900387,0.02572348,rt,8,Abbott,Eales,1,-0.00772833
51,-0.010014827,-0.041327876,0.025955857,rt,8,Abbott,Eales,1,0.000672448
52,-0.008628218,-0.045783944,0.030456209,rt,8,Abbott,Eales,1,0.00880057
53,-0.007672604,-0.046405904,0.03363566,rt,8,Abbott,Eales,1,0.0155972
54,-0.007147378,-0.046577782,0.035810388,rt,8,Abbott,Eales,1,0.0201033
55,-0.007052222,-0.044600026,0.033977532,rt,8,Abbott,Eales,1,0.021692
56,-0.007401717,-0.041212714,0.033106208,rt,8,Abbott,Eales,1,0.0202033
57,-0.008465931,-0.042454106,0.03374943,rt,8,Abbott,Eales,1,0.0159322
58,-0.010481789,-0.04618866,0.034849847,rt,8,Abbott,Eales,1,0.00949631
59,-0.013457214,-0.049376241,0.029018312,rt,8,Abbott,Eales,1,0.0016537
60,-0.01739214,-0.052167227,0.021969371,rt,8,Abbott,Eales,1,-0.00685894
61,-0.022260948,-0.054463635,0.015918147,rt,8,Abbott,Eales,1,-0.0154297
62,-0.02767725,-0.061581303,0.010433399,rt,8,Abbott,Eales,1,-0.0236119
63,-0.033343451,-0.070716929,0.004037783,rt,8,Abbott,Eales,1,-0.0311175
64,-0.039251923,-0.077178837,-0.003529241,rt,8,Abbott,Eales,1,-0.0377861
65,-0.04540274,-0.082969433,-0.012694231,rt,8,Abbott,Eales,1,-0.0435471
66,-0.051702144,-0.090983027,-0.018663094,rt,8,Abbott,Eales,1,-0.0483843
67,-0.056988021,-0.10066848,-0.022148411,rt,8,Abbott,Eales,1,-0.0523074
68,-0.060475514,-0.108671397,-0.021920443,rt,8,Abbott,Eales,1,-0.0553299
69,-0.062148583,-0.110481626,-0.023268629,rt,8,Abbott,Eales,1,-0.0574497
70,-0.062006012,-0.10882656,-0.022696122,rt,8,Abbott,Eales,1,-0.0586349
71,-0.060051108,-0.104647219,-0.021247957,rt,8,Abbott,Eales,1,-0.0588111
72,-0.05632643,-0.104502468,-0.017109732,rt,8,Abbott,Eales,1,-0.0578555
73,-0.050856837,-0.100795718,-0.009422581,rt,8,Abbott,Eales,1,-0.055596
74,-0.04364218,-0.091602127,-0.003315182,rt,8,Abbott,Eales,1,-0.0518197
75,-0.034682248,-0.078643134,0.003327956,rt,8,Abbott,Eales,1,-0.0462939
76,-0.024152313,-0.06310137,0.012997946,rt,8,Abbott,Eales,1,-0.0388048
77,-0.01357707,-0.051328887,0.027766145,rt,8,Abbott,Eales,1,-0.0292193
78,-0.003741831,-0.04185029,0.037677149,rt,8,Abbott,Eales,1,-0.0175704
79,0.005346596,-0.032316,0.047823508,rt,8,Abbott,Eales,1,-0.00415014
80,0.013688002,-0.023223883,0.058582915,rt,8,Abbott,Eales,1,0.0104235
81,0.021243447,-0.01616188,0.066770508,rt,8,Abbott,Eales,1,0.0252167
82,0.027726593,-0.0113093,0.077619854,rt,8,Abbott,Eales,1,0.0391026
83,0.033009238,-0.006707244,0.084740605,rt,8,Abbott,Eales,1,0.0509835
84,0.037091047,-0.002231036,0.086327166,rt,8,Abbott,Eales,1,0.0600357
85,0.039972399,0.002088503,0.085866999,rt,8,Abbott,Eales,1,0.06588
86,0.041728434,0.00608335,0.084192684,rt,8,Abbott,Eales,1,0.0686158
87,0.042831383,0.004891321,0.087432533,rt,8,Abbott,Eales,1,0.0687268
88,0.043465033,0.005052332,0.089002784,rt,8,Abbott,Eales,1,0.066919
89,0.043630097,0.003564432,0.086987295,rt,8,Abbott,Eales,1,0.0639549
90,0.043326917,0.006056989,0.083154696,rt,8,Abbott,Eales,1,0.0605268
91,0.0426709,0.002944083,0.081695751,rt,8,Abbott,Eales,1,0.0571825
92,0.042285153,-0.002129565,0.083817568,rt,8,Abbott,Eales,1,0.0542924
93,0.042379262,-0.003970359,0.084701377,rt,8,Abbott,Eales,1,0.0520475
94,0.042953304,-0.004584687,0.085806562,rt,8,Abbott,Eales,1,0.0504711
95,0.044007086,-0.006092702,0.09113083,rt,8,Abbott,Eales,1,0.0494417
96,0.045435681,-0.008277702,0.098441725,rt,8,Abbott,Eales,1,0.0487229
97,0.046753257,-0.014464031,0.105769978,rt,8,Abbott,Eales,1,0.0480019
98,0.047818718,-0.021707433,0.114243926,rt,8,Abbott,Eales,1,0.046936
99,0.048631935,-0.024403134,0.121880136,rt,8,Abbott,Eales,1,0.0452023
100,0.04919255,-0.031886411,0.131191441,rt,8,Abbott,Eales,1,0.0425433
1,120.56,84,159,nPos,8,Abbott,Eales,1,131
2,120.2088889,86.475,155.525,nPos,8,Abbott,Eales,1,136
3,123.6344444,91,160,nPos,8,Abbott,Eales,1,110
4,124.57,94,158.525,nPos,8,Abbott,Eales,1,103
5,126.6577778,98,160,nPos,8,Abbott,Eales,1,130
6,129.2211111,97,164.525,nPos,8,Abbott,Eales,1,123
