t,mean,lower,upper,variable,model,simulation,iter
55,0.100849045,0.095275137,0.105971505,Pt,Steyn,Abbott,5
56,0.099403596,0.094000827,0.104422673,Pt,Steyn,Abbott,5
57,0.098291101,0.092524826,0.103363841,Pt,Steyn,Abbott,5
58,0.096987029,0.0917165,0.102188995,Pt,Steyn,Abbott,5
59,0.0957073,0.090571926,0.100795599,Pt,Steyn,Abbott,5
60,0.09478529,0.089520095,0.099915415,Pt,Steyn,Abbott,5
61,0.094131545,0.088590969,0.099406088,Pt,Steyn,Abbott,5
62,0.093614821,0.088253686,0.098980218,Pt,Steyn,Abbott,5
63,0.09347399,0.088369907,0.098618116,Pt,Steyn,Abbott,5
64,0.093756829,0.088723827,0.098662697,Pt,Steyn,Abbott,5
65,0.094552738,0.089098907,0.100012002,Pt,Steyn,Abbott,5
66,0.095743093,0.090104825,0.10114297,Pt,Steyn,Abbott,5
67,0.097585553,0.092136752,0.10305192,Pt,Steyn,Abbott,5
68,0.100772916,0.095218812,0.106157519,Pt,Steyn,Abbott,5
69,0.105215675,0.099625348,0.110818798,Pt,Steyn,Abbott,5
70,0.111024822,0.105501449,0.116501575,Pt,Steyn,Abbott,5
71,0.118000211,0.11244175,0.123692824,Pt,Steyn,Abbott,5
72,0.126140333,0.120278683,0.132015058,Pt,Steyn,Abbott,5
73,0.135836068,0.12936883,0.141660243,Pt,Steyn,Abbott,5
74,0.146298785,0.139536014,0.153194224,Pt,Steyn,Abbott,5
75,0.156513047,0.149494846,0.163866735,Pt,Steyn,Abbott,5
76,0.166580224,0.159199309,0.173442494,Pt,Steyn,Abbott,5
77,0.176779136,0.169308011,0.184419296,Pt,Steyn,Abbott,5
78,0.185745272,0.178253393,0.193742516,Pt,Steyn,Abbott,5
79,0.193092636,0.185507772,0.201103001,Pt,Steyn,Abbott,5
80,0.198044,0.189413159,0.205714274,Pt,Steyn,Abbott,5
81,0.200576111,0.192818631,0.208431355,Pt,Steyn,Abbott,5
82,0.200107118,0.192714461,0.208215244,Pt,Steyn,Abbott,5
83,0.198362919,0.190807617,0.206263519,Pt,Steyn,Abbott,5
84,0.196048574,0.188473716,0.203990475,Pt,Steyn,Abbott,5
85,0.193173266,0.185447045,0.200811521,Pt,Steyn,Abbott,5
86,0.190702201,0.182917912,0.198257512,Pt,Steyn,Abbott,5
87,0.188964528,0.181314488,0.196871589,Pt,Steyn,Abbott,5
88,0.186548978,0.179020379,0.194457275,Pt,Steyn,Abbott,5
89,0.183638163,0.176218636,0.191240817,Pt,Steyn,Abbott,5
90,0.180794306,0.173296236,0.188205443,Pt,Steyn,Abbott,5
91,0.178129343,0.170638554,0.185662841,Pt,Steyn,Abbott,5
92,0.176995604,0.169478673,0.184496881,Pt,Steyn,Abbott,5
93,0.177668873,0.170243882,0.18520352,Pt,Steyn,Abbott,5
94,0.179053649,0.171700767,0.186610014,Pt,Steyn,Abbott,5
95,0.181425383,0.173816657,0.189228594,Pt,Steyn,Abbott,5
96,0.185024658,0.177225748,0.193115642,Pt,Steyn,Abbott,5
97,0.188998941,0.181227976,0.197211573,Pt,Steyn,Abbott,5
98,0.192353466,0.184358643,0.200516061,Pt,Steyn,Abbott,5
99,0.19478021,0.185773254,0.20392599,Pt,Steyn,Abbott,5
100,0.195901492,0.183358079,0.208666005,Pt,Steyn,Abbott,5
1,164.70199,125,208,nPos,Steyn,Abbott,5
2,172.92473,133,216,nPos,Steyn,Abbott,5
3,180.69251,141,224,nPos,Steyn,Abbott,5
4,187.77455,147,232,nPos,Steyn,Abbott,5
5,193.86513,153,238,nPos,Steyn,Abbott,5
6,198.75974,157,244,nPos,Steyn,Abbott,5
7,202.09212,160,248,nPos,Steyn,Abbott,5
8,204.61717,162,251,nPos,Steyn,Abbott,5
9,206.79697,164,253,nPos,Steyn,Abbott,5
10,208.4688,166,255,nPos,Steyn,Abbott,5
11,210.16756,167,257,nPos,Steyn,Abbott,5
12,211.93292,169,259,nPos,Steyn,Abbott,5
13,213.77824,170,261,nPos,Steyn,Abbott,5
14,216.42393,173,264,nPos,Steyn,Abbott,5
15,220.61034,177,268,nPos,Steyn,Abbott,5
16,227.09049,183,275,nPos,Steyn,Abbott,5
17,236.05638,191,286,nPos,Steyn,Abbott,5
18,246.50323,200,297,nPos,Steyn,Abbott,5
19,258.97539,211,310,nPos,Steyn,Abbott,5
20,273.77023,224,326,nPos,Steyn,Abbott,5
21,289.65059,239,344,nPos,Steyn,Abbott,5
22,305.61967,253,361,nPos,Steyn,Abbott,5
23,321.85708,268,379,nPos,Steyn,Abbott,5
24,338.98482,284,397,nPos,Steyn,Abbott,5
25,357.26307,301,417,nPos,Steyn,Abbott,5
26,375.33487,318,436,nPos,Steyn,Abbott,5
27,394.06397,335,456,nPos,Steyn,Abbott,5
28,414.14767,354,477,nPos,Steyn,Abbott,5
29,435.04856,374,500,nPos,Steyn,Abbott,5
30,455.76228,392,522,nPos,Steyn,Abbott,5
31,477.25427,412,546,nPos,Steyn,Abbott,5
32,499.7037,433,570,nPos,Steyn,Abbott,5
33,525.35784,457,598,nPos,Steyn,Abbott,5
34,554.22672,484,629,nPos,Steyn,Abbott,5
35,585.54405,513,662,nPos,Steyn,Abbott,5
36,619.63144,546,696,nPos,Steyn,Abbott,5
37,654.70404,579,734,nPos,Steyn,Abbott,5
38,689.81357,612,772,nPos,Steyn,Abbott,5
39,720.19723,639,803,nPos,Steyn,Abbott,5
40,739.39939,658,823,nPos,Steyn,Abbott,5
41,745.50756,665,828,nPos,Steyn,Abbott,5
42,743.00158,664,825,nPos,Steyn,Abbott,5
43,734.00195,654,816,nPos,Steyn,Abbott,5
44,717.96524,640,799,nPos,Steyn,Abbott,5
45,700.16064,622,781,nPos,Steyn,Abbott,5
46,683.21742,606,762,nPos,Steyn,Abbott,5
47,665.58847,590,745,nPos,Steyn,Abbott,5
48,645.57968,570,724,nPos,Steyn,Abbott,5
49,620.21843,546,697,nPos,Steyn,Abbott,5
50,592.57376,521,667,nPos,Steyn,Abbott,5
51,566.42707,496,640,nPos,Steyn,Abbott,5
52,544.54646,475,617,nPos,Steyn,Abbott,5
53,527.60002,459,599,nPos,Steyn,Abbott,5
54,514.05397,447,584,nPos,Steyn,Abbott,5
55,504.16402,437,574,nPos,Steyn,Abbott,5
56,497.02923,430,566,nPos,Steyn,Abbott,5
57,491.52079,425,560,nPos,Steyn,Abbott,5
58,484.9343,419,553,nPos,Steyn,Abbott,5
59,478.52427,414,546,nPos,Steyn,Abbott,5
60,473.98757,409,542,nPos,Steyn,Abbott,5
61,470.66652,406,538,nPos,Steyn,Abbott,5
62,468.09873,403,536,nPos,Steyn,Abbott,5
63,467.38862,403,535,nPos,Steyn,Abbott,5
64,468.94698,404,536,nPos,Steyn,Abbott,5
65,472.67627,407,540,nPos,Steyn,Abbott,5
66,478.81801,413,548,nPos,Steyn,Abbott,5
67,487.89963,422,558,nPos,Steyn,Abbott,5
68,503.7521,437,574,nPos,Steyn,Abbott,5
69,526.01745,458,598,nPos,Steyn,Abbott,5
70,555.16537,486,629,nPos,Steyn,Abbott,5
71,590.02177,519,665,nPos,Steyn,Abbott,5
72,630.765,557,708,nPos,Steyn,Abbott,5
73,679.22697,603,759,nPos,Steyn,Abbott,5
74,731.43785,651,814,nPos,Steyn,Abbott,5
75,782.52403,701,868,nPos,Steyn,Abbott,5
76,832.91561,749,919,nPos,Steyn,Abbott,5
77,883.93796,797,973,nPos,Steyn,Abbott,5
78,928.66732,840,1019,nPos,Steyn,Abbott,5
79,965.34346,874,1058,nPos,Steyn,Abbott,5
80,990.49127,899,1083,nPos,Steyn,Abbott,5
81,1002.91831,911,1097,nPos,Steyn,Abbott,5
82,1000.40039,909,1095,nPos,Steyn,Abbott,5
83,992.00654,901,1085.025,nPos,Steyn,Abbott,5
84,980.28603,891,1072,nPos,Steyn,Abbott,5
85,965.74369,876,1058,nPos,Steyn,Abbott,5
86,953.57212,864,1045,nPos,Steyn,Abbott,5
87,944.82842,856,1037,nPos,Steyn,Abbott,5
88,932.7764,844,1024,nPos,Steyn,Abbott,5
89,918.33497,831,1008,nPos,Steyn,Abbott,5
90,903.98211,817,994,nPos,Steyn,Abbott,5
91,890.85477,804,980,nPos,Steyn,Abbott,5
92,885.07969,798,974,nPos,Steyn,Abbott,5
93,888.22387,801,977,nPos,Steyn,Abbott,5
94,895.26804,809,985,nPos,Steyn,Abbott,5
95,907.14969,820,998,nPos,Steyn,Abbott,5
96,925.01206,836,1016,nPos,Steyn,Abbott,5
97,945.05298,855,1037,nPos,Steyn,Abbott,5
98,961.95691,872,1055,nPos,Steyn,Abbott,5
99,974.06279,881,1070,nPos,Steyn,Abbott,5
100,979.58286,878,1085,nPos,Steyn,Abbott,5
1,0.032940398,0.025,0.0416,Obs positivity,Steyn,Abbott,5
2,0.034584946,0.0266,0.0432,Obs positivity,Steyn,Abbott,5
3,0.036138502,0.0282,0.0448,Obs positivity,Steyn,Abbott,5
4,0.03755491,0.0294,0.0464,Obs positivity,Steyn,Abbott,5
5,0.038773026,0.0306,0.0476,Obs positivity,Steyn,Abbott,5
6,0.039751948,0.0314,0.0488,Obs positivity,Steyn,Abbott,5
7,0.040418424,0.032,0.0496,Obs positivity,Steyn,Abbott,5
8,0.040923434,0.0324,0.0502,Obs positivity,Steyn,Abbott,5
9,0.041359394,0.0328,0.0506,Obs positivity,Steyn,Abbott,5
10,0.04169376,0.0332,0.051,Obs positivity,Steyn,Abbott,5
11,0.042033512,0.0334,0.0514,Obs positivity,Steyn,Abbott,5
12,0.042386584,0.0338,0.0518,Obs positivity,Steyn,Abbott,5
13,0.042755648,0.034,0.0522,Obs positivity,Steyn,Abbott,5
14,0.043284786,0.0346,0.0528,Obs positivity,Steyn,Abbott,5
15,0.044122068,0.0354,0.0536,Obs positivity,Steyn,Abbott,5
16,0.045418098,0.0366,0.055,Obs positivity,Steyn,Abbott,5
17,0.047211276,0.0382,0.0572,Obs positivity,Steyn,Abbott,5
18,0.049300646,0.04,0.0594,Obs positivity,Steyn,Abbott,5
19,0.051795078,0.0422,0.062,Obs positivity,Steyn,Abbott,5
20,0.054754046,0.0448,0.0652,Obs positivity,Steyn,Abbott,5
21,0.057930118,0.0478,0.0688,Obs positivity,Steyn,Abbott,5
22,0.061123934,0.0506,0.0722,Obs positivity,Steyn,Abbott,5
23,0.064371416,0.0536,0.0758,Obs positivity,Steyn,Abbott,5
24,0.067796964,0.0568,0.0794,Obs positivity,Steyn,Abbott,5
25,0.071452614,0.0602,0.0834,Obs positivity,Steyn,Abbott,5
26,0.075066974,0.0636,0.0872,Obs positivity,Steyn,Abbott,5
27,0.078812794,0.067,0.0912,Obs positivity,Steyn,Abbott,5
28,0.082829534,0.0708,0.0954,Obs positivity,Steyn,Abbott,5
29,0.087009712,0.0748,0.1,Obs positivity,Steyn,Abbott,5
30,0.091152456,0.0784,0.1044,Obs positivity,Steyn,Abbott,5
31,0.095450854,0.0824,0.1092,Obs positivity,Steyn,Abbott,5
32,0.09994074,0.0866,0.114,Obs positivity,Steyn,Abbott,5
33,0.105071568,0.0914,0.1196,Obs positivity,Steyn,Abbott,5
34,0.110845344,0.0968,0.1258,Obs positivity,Steyn,Abbott,5
35,0.11710881,0.1026,0.1324,Obs positivity,Steyn,Abbott,5
36,0.123926288,0.1092,0.1392,Obs positivity,Steyn,Abbott,5
37,0.130940808,0.1158,0.1468,Obs positivity,Steyn,Abbott,5
38,0.137962714,0.1224,0.1544,Obs positivity,Steyn,Abbott,5
39,0.144039446,0.1278,0.1606,Obs positivity,Steyn,Abbott,5
40,0.147879878,0.1316,0.1646,Obs positivity,Steyn,Abbott,5
41,0.149101512,0.133,0.1656,Obs positivity,Steyn,Abbott,5
42,0.148600316,0.1328,0.165,Obs positivity,Steyn,Abbott,5
43,0.14680039,0.1308,0.1632,Obs positivity,Steyn,Abbott,5
44,0.143593048,0.128,0.1598,Obs positivity,Steyn,Abbott,5
45,0.140032128,0.1244,0.1562,Obs positivity,Steyn,Abbott,5
46,0.136643484,0.1212,0.1524,Obs positivity,Steyn,Abbott,5
47,0.133117694,0.118,0.149,Obs positivity,Steyn,Abbott,5
48,0.129115936,0.114,0.1448,Obs positivity,Steyn,Abbott,5
49,0.124043686,0.1092,0.1394,Obs positivity,Steyn,Abbott,5
50,0.118514752,0.1042,0.1334,Obs positivity,Steyn,Abbott,5
51,0.113285414,0.0992,0.128,Obs positivity,Steyn,Abbott,5
52,0.108909292,0.095,0.1234,Obs positivity,Steyn,Abbott,5
53,0.105520004,0.0918,0.1198,Obs positivity,Steyn,Abbott,5
54,0.102810794,0.0894,0.1168,Obs positivity,Steyn,Abbott,5
55,0.100832804,0.0874,0.1148,Obs positivity,Steyn,Abbott,5
56,0.099405846,0.086,0.1132,Obs positivity,Steyn,Abbott,5
57,0.098304158,0.085,0.112,Obs positivity,Steyn,Abbott,5
58,0.09698686,0.0838,0.1106,Obs positivity,Steyn,Abbott,5
59,0.095704854,0.0828,0.1092,Obs positivity,Steyn,Abbott,5
60,0.094797514,0.0818,0.1084,Obs positivity,Steyn,Abbott,5
61,0.094133304,0.0812,0.1076,Obs positivity,Steyn,Abbott,5
62,0.093619746,0.0806,0.1072,Obs positivity,Steyn,Abbott,5
63,0.093477724,0.0806,0.107,Obs positivity,Steyn,Abbott,5
64,0.093789396,0.0808,0.1072,Obs positivity,Steyn,Abbott,5
65,0.094535254,0.0814,0.108,Obs positivity,Steyn,Abbott,5
66,0.095763602,0.0826,0.1096,Obs positivity,Steyn,Abbott,5
67,0.097579926,0.0844,0.1116,Obs positivity,Steyn,Abbott,5
68,0.10075042,0.0874,0.1148,Obs positivity,Steyn,Abbott,5
69,0.10520349,0.0916,0.1196,Obs positivity,Steyn,Abbott,5
70,0.111033074,0.0972,0.1258,Obs positivity,Steyn,Abbott,5
71,0.118004354,0.1038,0.133,Obs positivity,Steyn,Abbott,5
72,0.126153,0.1114,0.1416,Obs positivity,Steyn,Abbott,5
73,0.135845394,0.1206,0.1518,Obs positivity,Steyn,Abbott,5
74,0.14628757,0.1302,0.1628,Obs positivity,Steyn,Abbott,5
75,0.156504806,0.1402,0.1736,Obs positivity,Steyn,Abbott,5
76,0.166583122,0.1498,0.1838,Obs positivity,Steyn,Abbott,5
77,0.176787592,0.1594,0.1946,Obs positivity,Steyn,Abbott,5
78,0.185733464,0.168,0.2038,Obs positivity,Steyn,Abbott,5
79,0.193068692,0.1748,0.2116,Obs positivity,Steyn,Abbott,5
80,0.198098254,0.1798,0.2166,Obs positivity,Steyn,Abbott,5
81,0.200583662,0.1822,0.2194,Obs positivity,Steyn,Abbott,5
82,0.200080078,0.1818,0.219,Obs positivity,Steyn,Abbott,5
83,0.198401308,0.1802,0.217005,Obs positivity,Steyn,Abbott,5
84,0.196057206,0.1782,0.2144,Obs positivity,Steyn,Abbott,5
85,0.193148738,0.1752,0.2116,Obs positivity,Steyn,Abbott,5
86,0.190714424,0.1728,0.209,Obs positivity,Steyn,Abbott,5
87,0.188965684,0.1712,0.2074,Obs positivity,Steyn,Abbott,5
88,0.18655528,0.1688,0.2048,Obs positivity,Steyn,Abbott,5
89,0.183666994,0.1662,0.2016,Obs positivity,Steyn,Abbott,5
90,0.180796422,0.1634,0.1988,Obs positivity,Steyn,Abbott,5
91,0.178170954,0.1608,0.196,Obs positivity,Steyn,Abbott,5
92,0.177015938,0.1596,0.1948,Obs positivity,Steyn,Abbott,5
93,0.177644774,0.1602,0.1954,Obs positivity,Steyn,Abbott,5
94,0.179053608,0.1618,0.197,Obs positivity,Steyn,Abbott,5
95,0.181429938,0.164,0.1996,Obs positivity,Steyn,Abbott,5
96,0.185002412,0.1672,0.2032,Obs positivity,Steyn,Abbott,5
97,0.189010596,0.171,0.2074,Obs positivity,Steyn,Abbott,5
98,0.192391382,0.1744,0.211,Obs positivity,Steyn,Abbott,5
99,0.194812558,0.1762,0.214,Obs positivity,Steyn,Abbott,5
100,0.195916572,0.1756,0.217,Obs positivity,Steyn,Abbott,5
1,0.107216193,0.030098708,0.193205303,rt,Steyn,Abbott,6
2,0.107003712,0.04522359,0.178094341,rt,Steyn,Abbott,6
3,0.107866499,0.054376029,0.165453182,rt,Steyn,Abbott,6
4,0.106188748,0.061294893,0.15355221,rt,Steyn,Abbott,6
5,0.10334148,0.065022173,0.147441249,rt,Steyn,Abbott,6
6,0.096087885,0.056802142,0.136975571,rt,Steyn,Abbott,6
7,0.084537606,0.041849432,0.122382676,rt,Steyn,Abbott,6
8,0.073408219,0.034742634,0.111757309,rt,Steyn,Abbott,6
9,0.069535782,0.028661088,0.107971465,rt,Steyn,Abbott,6
10,0.065662713,0.026086935,0.100724642,rt,Steyn,Abbott,6
11,0.064105423,0.022446757,0.098825942,rt,Steyn,Abbott,6
12,0.063967513,0.025583248,0.103982797,rt,Steyn,Abbott,6
13,0.064131447,0.024845585,0.102598608,rt,Steyn,Abbott,6
14,0.060664523,0.022959832,0.098259862,rt,Steyn,Abbott,6
15,0.055068646,0.018105589,0.089764298,rt,Steyn,Abbott,6
16,0.050221082,0.01406055,0.089436689,rt,Steyn,Abbott,6
17,0.044208792,0.010524932,0.078474041,rt,Steyn,Abbott,6
18,0.042017842,0.008825929,0.075076945,rt,Steyn,Abbott,6
19,0.037827047,0.002962451,0.072628335,rt,Steyn,Abbott,6
20,0.042007788,0.007300911,0.075238745,rt,Steyn,Abbott,6
21,0.048826668,0.0134744,0.086641639,rt,Steyn,Abbott,6
22,0.057443378,0.023353691,0.091870734,rt,Steyn,Abbott,6
23,0.062744413,0.02917067,0.101834126,rt,Steyn,Abbott,6
24,0.062412149,0.026505841,0.105041022,rt,Steyn,Abbott,6
25,0.055840534,0.02215236,0.095182109,rt,Steyn,Abbott,6
26,0.041964197,0.00502201,0.073525608,rt,Steyn,Abbott,6
27,0.028068213,-0.008570736,0.062548598,rt,Steyn,Abbott,6
28,0.021989625,-0.011851773,0.054141615,rt,Steyn,Abbott,6
29,0.018919641,-0.011691975,0.049374467,rt,Steyn,Abbott,6
30,0.010044584,-0.022505496,0.0442352,rt,Steyn,Abbott,6
31,0.005457455,-0.026250778,0.034311767,rt,Steyn,Abbott,6
32,0.002315434,-0.028552285,0.033938583,rt,Steyn,Abbott,6
33,-0.00274515,-0.0362925,0.033537468,rt,Steyn,Abbott,6
34,-0.003629969,-0.038497522,0.029360613,rt,Steyn,Abbott,6
35,0.00068757,-0.036095422,0.032589523,rt,Steyn,Abbott,6
36,0.009075476,-0.022351617,0.039446212,rt,Steyn,Abbott,6
37,0.013927634,-0.018281973,0.047501882,rt,Steyn,Abbott,6
38,0.006431319,-0.024087728,0.039277936,rt,Steyn,Abbott,6
39,-0.001732015,-0.035609808,0.027370155,rt,Steyn,Abbott,6
40,-0.012908181,-0.047671252,0.01581976,rt,Steyn,Abbott,6
41,-0.013395427,-0.043947686,0.020354474,rt,Steyn,Abbott,6
42,-0.014690811,-0.045203578,0.018275434,rt,Steyn,Abbott,6
43,-0.019840155,-0.052676241,0.010537481,rt,Steyn,Abbott,6
44,-0.026362276,-0.062071401,0.009041539,rt,Steyn,Abbott,6
45,-0.036809315,-0.069856211,-0.006607837,rt,Steyn,Abbott,6
46,-0.043257669,-0.078332265,-0.013763197,rt,Steyn,Abbott,6
47,-0.045917617,-0.082737135,-0.011027732,rt,Steyn,Abbott,6
48,-0.049088155,-0.081274276,-0.015715906,rt,Steyn,Abbott,6
49,-0.051619093,-0.087690324,-0.011572742,rt,Steyn,Abbott,6
50,-0.056721276,-0.092215423,-0.021727033,rt,Steyn,Abbott,6
51,-0.058174616,-0.092912867,-0.024656375,rt,Steyn,Abbott,6
52,-0.056172606,-0.092669035,-0.023367345,rt,Steyn,Abbott,6
53,-0.046603079,-0.080786958,-0.011256171,rt,Steyn,Abbott,6
54,-0.036021354,-0.072855163,0.002075712,rt,Steyn,Abbott,6
55,-0.0312309,-0.074710097,0.007082963,rt,Steyn,Abbott,6
56,-0.025413773,-0.059072915,0.009753642,rt,Steyn,Abbott,6
57,-0.016374765,-0.052169347,0.017785037,rt,Steyn,Abbott,6
58,-1.77E-05,-0.034529432,0.035614398,rt,Steyn,Abbott,6
59,0.010437439,-0.02363077,0.045608178,rt,Steyn,Abbott,6
60,0.016306234,-0.017367563,0.05098291,rt,Steyn,Abbott,6
61,0.028141667,-0.008555354,0.061535175,rt,Steyn,Abbott,6
62,0.043265898,0.003459504,0.083247791,rt,Steyn,Abbott,6
63,0.062914831,0.025597407,0.101718429,rt,Steyn,Abbott,6
64,0.083385941,0.045850308,0.120506013,rt,Steyn,Abbott,6
65,0.103181017,0.068820808,0.138612082,rt,Steyn,Abbott,6
66,0.116050756,0.081143893,0.156246694,rt,Steyn,Abbott,6
67,0.113962085,0.075564719,0.156046031,rt,Steyn,Abbott,6
68,0.092715395,0.059772751,0.126932397,rt,Steyn,Abbott,6
69,0.069414282,0.03603935,0.103097198,rt,Steyn,Abbott,6
70,0.05212038,0.015836184,0.085877927,rt,Steyn,Abbott,6
71,0.03695004,0.004530841,0.067007559,rt,Steyn,Abbott,6
72,0.018156424,-0.014575473,0.050270145,rt,Steyn,Abbott,6
73,0.000174172,-0.034035708,0.033410353,rt,Steyn,Abbott,6
74,-0.014893166,-0.049461725,0.018696963,rt,Steyn,Abbott,6
75,-0.023168956,-0.055090209,0.007271214,rt,Steyn,Abbott,6
76,-0.028502269,-0.060777204,0.006314846,rt,Steyn,Abbott,6
77,-0.034001702,-0.066066391,-0.001593743,rt,Steyn,Abbott,6
78,-0.042907114,-0.076847299,-0.00810226,rt,Steyn,Abbott,6
79,-0.04019446,-0.071876153,-0.005708984,rt,Steyn,Abbott,6
80,-0.04410402,-0.077060334,-0.010918078,rt,Steyn,Abbott,6
81,-0.054403672,-0.086801685,-0.01920855,rt,Steyn,Abbott,6
82,-0.066497524,-0.104313443,-0.03395123,rt,Steyn,Abbott,6
83,-0.069465848,-0.108264696,-0.036351012,rt,Steyn,Abbott,6
84,-0.057597833,-0.094083303,-0.024620139,rt,Steyn,Abbott,6
85,-0.03813985,-0.072410167,-0.00331555,rt,Steyn,Abbott,6
86,-0.022381583,-0.055198278,0.013287643,rt,Steyn,Abbott,6
87,-0.007924709,-0.040785475,0.028608025,rt,Steyn,Abbott,6
88,-0.00215118,-0.035932892,0.034371809,rt,Steyn,Abbott,6
89,-0.005198755,-0.039970686,0.029323783,rt,Steyn,Abbott,6
90,-0.006147588,-0.040374296,0.02903459,rt,Steyn,Abbott,6
91,-0.006072622,-0.041749442,0.029136043,rt,Steyn,Abbott,6
92,-0.008745784,-0.044528342,0.024867906,rt,Steyn,Abbott,6
93,-0.012739609,-0.049157171,0.021348564,rt,Steyn,Abbott,6
94,-0.012311868,-0.049781688,0.023188868,rt,Steyn,Abbott,6
95,-0.002813897,-0.037897949,0.031895055,rt,Steyn,Abbott,6
96,0.001615441,-0.034413322,0.036294273,rt,Steyn,Abbott,6
97,0.009749725,-0.026299513,0.045769056,rt,Steyn,Abbott,6
98,0.018403577,-0.019421643,0.056822486,rt,Steyn,Abbott,6
99,0.025937447,-0.018507668,0.071659277,rt,Steyn,Abbott,6
100,0.032705463,-0.023993455,0.091787563,rt,Steyn,Abbott,6
1,0.016373713,0.013812242,0.018899434,Pt,Steyn,Abbott,6
2,0.018201491,0.015964338,0.020488996,Pt,Steyn,Abbott,6
3,0.020258271,0.018215815,0.02262725,Pt,Steyn,Abbott,6
4,0.022502647,0.02027381,0.02496101,Pt,Steyn,Abbott,6
5,0.024939178,0.022544857,0.027512266,Pt,Steyn,Abbott,6
6,0.027448645,0.025050844,0.030413644,Pt,Steyn,Abbott,6
7,0.029876075,0.027418274,0.032712662,Pt,Steyn,Abbott,6
8,0.032151382,0.029292358,0.035183556,Pt,Steyn,Abbott,6
9,0.034463122,0.031576202,0.037380063,Pt,Steyn,Abbott,6
10,0.036797523,0.03375009,0.039761907,Pt,Steyn,Abbott,6
11,0.039237012,0.036051385,0.04215955,Pt,Steyn,Abbott,6
12,0.041796626,0.038816199,0.044973881,Pt,Steyn,Abbott,6
13,0.044550408,0.041261503,0.047868629,Pt,Steyn,Abbott,6
14,0.047334975,0.044090956,0.050765676,Pt,Steyn,Abbott,6
15,0.050028137,0.046433238,0.05371694,Pt,Steyn,Abbott,6
16,0.052594137,0.048700383,0.05648855,Pt,Steyn,Abbott,6
17,0.054962404,0.051093382,0.058937508,Pt,Steyn,Abbott,6
18,0.057261227,0.053228731,0.061174971,Pt,Steyn,Abbott,6
19,0.059454247,0.054979381,0.063646307,Pt,Steyn,Abbott,6
20,0.061996372,0.05782626,0.066551214,Pt,Steyn,Abbott,6
21,0.065111197,0.060974694,0.069748878,Pt,Steyn,Abbott,6
22,0.068949975,0.064606195,0.073979524,Pt,Steyn,Abbott,6
23,0.073422357,0.069139779,0.078482273,Pt,Steyn,Abbott,6
24,0.078169943,0.073907236,0.083454675,Pt,Steyn,Abbott,6
25,0.08271071,0.07786272,0.088259493,Pt,Steyn,Abbott,6
26,0.086256726,0.08147495,0.091650169,Pt,Steyn,Abbott,6
27,0.088759981,0.083771841,0.094547032,Pt,Steyn,Abbott,6
28,0.090717329,0.085476598,0.096064762,Pt,Steyn,Abbott,6
29,0.092462881,0.087477302,0.097646308,Pt,Steyn,Abbott,6
30,0.093427027,0.088641404,0.0984642,Pt,Steyn,Abbott,6
31,0.093890156,0.088558573,0.099304602,Pt,Steyn,Abbott,6
32,0.09407113,0.08832587,0.099332978,Pt,Steyn,Abbott,6
33,0.093793848,0.088325762,0.099185143,Pt,Steyn,Abbott,6
34,0.093502218,0.088052697,0.098537389,Pt,Steyn,Abbott,6
35,0.093544049,0.088327295,0.098690458,Pt,Steyn,Abbott,6
36,0.094372821,0.088950208,0.099511665,Pt,Steyn,Abbott,6
37,0.09573569,0.090355049,0.101516998,Pt,Steyn,Abbott,6
38,0.096415502,0.091558624,0.102125063,Pt,Steyn,Abbott,6
39,0.096188534,0.090564159,0.102375786,Pt,Steyn,Abbott,6
40,0.094983502,0.090338208,0.09965666,Pt,Steyn,Abbott,6
41,0.093767616,0.088829623,0.098901402,Pt,Steyn,Abbott,6
42,0.092392804,0.088033443,0.097476545,Pt,Steyn,Abbott,6
43,0.090586661,0.085676623,0.095681044,Pt,Steyn,Abbott,6
44,0.088176309,0.082991116,0.09312286,Pt,Steyn,Abbott,6
45,0.085010971,0.079884997,0.09040419,Pt,Steyn,Abbott,6
46,0.081477032,0.076798929,0.086658939,Pt,Steyn,Abbott,6
47,0.077803415,0.073499668,0.08282005,Pt,Steyn,Abbott,6
48,0.074042879,0.069746299,0.078407497,Pt,Steyn,Abbott,6
49,0.070313233,0.06627938,0.07439993,Pt,Steyn,Abbott,6
50,0.066408474,0.061965079,0.0707613,Pt,Steyn,Abbott,6
51,0.062650494,0.058525918,0.066755853,Pt,Steyn,Abbott,6
52,0.05924758,0.05536703,0.063602731,Pt,Steyn,Abbott,6
53,0.056552133,0.052618137,0.060218165,Pt,Steyn,Abbott,6
54,0.05456229,0.050969019,0.058568932,Pt,Steyn,Abbott,6
55,0.052855069,0.049327541,0.056569638,Pt,Steyn,Abbott,6
56,0.051562401,0.04818734,0.055141625,Pt,Steyn,Abbott,6
57,0.050738484,0.047087327,0.054475559,Pt,Steyn,Abbott,6
58,0.050746453,0.04706413,0.054395147,Pt,Steyn,Abbott,6
59,0.051253068,0.047505513,0.055209061,Pt,Steyn,Abbott,6
60,0.052050538,0.048140016,0.055986765,Pt,Steyn,Abbott,6
61,0.053536617,0.049719993,0.05765736,Pt,Steyn,Abbott,6
62,0.055939645,0.051745672,0.060588091,Pt,Steyn,Abbott,6
63,0.059594213,0.055404631,0.064127775,Pt,Steyn,Abbott,6
64,0.064797408,0.060290093,0.069330489,Pt,Steyn,Abbott,6
