"t","mean","lower","upper","variable","date"
47,0.0264291132723112,0.017162471395881,0.0366132723112128,"Obs positivity","2022-02-20"
48,0.0262086993603412,0.0195177956371986,0.0337871084139741,"Obs positivity","2022-02-21"
49,0.0259890731837607,0.0186965811965812,0.0341880341880342,"Obs positivity","2022-02-22"
50,0.0259188262295082,0.0180327868852459,0.0347540983606557,"Obs positivity","2022-02-23"
51,0.0259495741935484,0.0176344086021505,0.0352688172043011,"Obs positivity","2022-02-24"
52,0.0262534979793444,0.017961383026493,0.0359227660529861,"Obs positivity","2022-02-25"
53,0.0267278481012658,0.0171072226358897,0.0379746835443038,"Obs positivity","2022-02-26"
54,0.0273827915194346,0.0153121319199058,0.0412249705535925,"Obs positivity","2022-02-27"
55,0.0282103983428936,0.0197578075207138,0.0376035691523263,"Obs positivity","2022-02-28"
56,0.0292461455525606,0.0188679245283019,0.0411051212938005,"Obs positivity","2022-03-01"
57,0.03054684,0.016,0.048,"Obs positivity","2022-03-02"
58,0.0321741758241758,0.010989010989011,0.0604395604395604,"Obs positivity","2022-03-03"
59,NA,NA,NA,"Obs positivity","2022-03-04"
60,NA,NA,NA,"Obs positivity","2022-03-05"
61,NA,NA,NA,"Obs positivity","2022-03-06"
62,NA,NA,NA,"Obs positivity","2022-03-07"
63,0.0424070358480471,0.0304975922953451,0.0551096843231675,"Obs positivity","2022-03-08"
64,0.0445786581469649,0.0346112886048988,0.055384717784876,"Obs positivity","2022-03-09"
65,0.0467594012311136,0.0373064726730088,0.0570789031897034,"Obs positivity","2022-03-10"
66,0.0490543614718615,0.0395021645021645,0.0595238095238095,"Obs positivity","2022-03-11"
67,0.05162486139748,0.0414662084765178,0.0627720504009164,"Obs positivity","2022-03-12"
68,0.0543824189189189,0.0429054054054054,0.066554054054054,"Obs positivity","2022-03-13"
69,0.0574417119079101,0.048067200746675,0.0673563039589329,"Obs positivity","2022-03-14"
70,0.0607589532019704,0.0509031198686371,0.0712233169129721,"Obs positivity","2022-03-15"
71,0.0638287928788537,0.0536257056013895,0.0745766391663048,"Obs positivity","2022-03-16"
72,0.0661566401683423,0.0555295768061725,0.0772737900397475,"Obs positivity","2022-03-17"
73,0.0677294165390505,0.0566615620214395,0.0791730474732006,"Obs positivity","2022-03-18"
74,0.0688203192953482,0.0567024497660336,0.0817506193228737,"Obs positivity","2022-03-19"
75,0.0697130700580098,0.0557786702365016,0.0843373493975904,"Obs positivity","2022-03-20"
76,0.0707923936684389,0.0598115031416143,0.0824069598840019,"Obs positivity","2022-03-21"
77,0.0717893091247672,0.0601489757914339,0.084171322160149,"Obs positivity","2022-03-22"
78,0.0729065323193916,0.0603295310519645,0.0861850443599493,"Obs positivity","2022-03-23"
79,0.0740055368147908,0.0606552059682128,0.0882257541355822,"Obs positivity","2022-03-24"
80,0.075181864268193,0.0609157808667212,0.0903515944399019,"Obs positivity","2022-03-25"
81,0.0761552793522267,0.0582995951417004,0.0947368421052632,"Obs positivity","2022-03-26"
82,0.0769685967503693,0.0546528803545052,0.100443131462334,"Obs positivity","2022-03-27"
83,0.0774552487198244,0.0632772494513533,0.0929041697147037,"Obs positivity","2022-03-28"
84,0.0774366051844467,0.061814556331007,0.0942173479561316,"Obs positivity","2022-03-29"
85,0.0768397674418605,0.060226595110316,0.0948121645796064,"Obs positivity","2022-03-30"
86,0.0761988026192703,0.0561272217025257,0.09822263797942,"Obs positivity","2022-03-31"
